File,Version,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,AvgCountClassBase,AvgCountClassCoupled,AvgCountClassDerived,MaxInheritanceTree,AvgPercentLackOfCohesion,AvgCountInput,AvgCountOutput,AvgCountPath,MaxNesting
ql\src\java\org\apache\hadoop\hive\ql\parse\JoinCond.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\JoinCond.java,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,85.0,13.0,42.0,17.0,13.0,30.0,18.0,30.0,17.0,13.0,1.0,1.0,1.0,0.71,11.0,11.0,11.0,11.0,1.0,1.0,0.0,1.0,70.0,3.6363636363636362,1.4545454545454546,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\LeadLagInfo.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\LeadLagInfo.java,2.0,2.0,2.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,3.0,71.0,10.0,35.0,15.0,14.0,26.0,20.0,27.0,15.0,13.0,3.0,3.0,3.0,0.74,8.0,8.0,8.0,4.0,1.0,6.0,0.0,1.0,50.0,3.75,3.25,1.5,1.0
ql\src\java\org\apache\hadoop\hive\ql\parse\LoadSemanticAnalyzer.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\LoadSemanticAnalyzer.java,6.0,6.0,7.0,1.0,36.0,3.0,28.0,3.0,3.0,1.0,0.0,8.0,7.0,0.0,8.0,0.0,3.0,0.0,5.0,345.0,41.0,256.0,81.0,161.0,48.0,122.0,170.0,76.0,117.0,25.0,25.0,29.0,0.19,49.0,49.0,60.0,8.0,1.0,15.333333333333334,0.0,2.0,0.0,7.5,12.875,17285.875,4.0
ql\src\java\org\apache\hadoop\hive\ql\parse\MacroSemanticAnalyzer.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\MacroSemanticAnalyzer.java,3.0,3.0,3.0,1.0,20.0,1.0,17.0,1.0,2.0,0.0,1.0,6.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,177.0,18.0,130.0,68.0,66.0,29.0,77.0,96.0,61.0,54.0,8.0,8.0,8.0,0.22,19.0,19.0,21.0,6.0,1.5,22.5,0.0,2.0,0.0,4.5,10.166666666666666,12.833333333333334,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\MapReduceCompiler.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\MapReduceCompiler.java,4.0,4.0,4.0,1.0,23.0,2.0,19.0,2.0,2.0,1.0,0.0,10.0,9.0,1.0,10.0,0.0,4.0,4.0,2.0,325.0,38.0,243.0,106.0,130.0,44.0,117.0,168.0,98.0,91.0,9.0,9.0,11.0,0.18,40.0,40.0,42.0,17.0,1.0,30.0,0.0,2.0,44.0,3.4,8.7,7.4,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\MaskAndFilterInfo.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\MaskAndFilterInfo.java,1.0,1.0,1.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,40.0,5.0,18.0,10.0,6.0,17.0,13.0,15.0,9.0,6.0,1.0,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,6.0,7.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\MetaDataExportListener.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\MetaDataExportListener.java,3.0,3.0,3.0,1.0,19.0,0.0,18.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,111.0,7.0,78.0,46.0,42.0,26.0,51.0,60.0,42.0,33.0,6.0,6.0,7.0,0.33,9.0,9.0,10.0,3.0,1.0,28.0,0.0,2.0,0.0,4.0,9.666666666666666,6.333333333333333,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\OpParseContext.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\OpParseContext.java,1.0,1.0,1.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,56.0,6.0,17.0,9.0,4.0,34.0,7.0,12.0,9.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,1.0,25.0,12.25,1.25,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\OptimizeTezProcContext.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\OptimizeTezProcContext.java,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,2.0,88.0,16.0,38.0,29.0,8.0,34.0,29.0,32.0,26.0,8.0,1.0,1.0,1.0,0.89,2.0,2.0,2.0,2.0,2.0,9.0,0.0,1.0,62.0,3.0,4.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\PTFInvocationSpec.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\PTFInvocationSpec.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,12.0,0.0,0.0,75.0,81.0,24.0,81.0,0.0,0.0,2.0,79.0,593.0,69.0,470.0,154.0,181.0,54.0,169.0,293.0,129.0,169.0,10.0,10.0,10.0,0.11,134.0,134.0,136.0,108.0,1.0,4.888888888888889,0.3333333333333333,2.0,28.11111111111111,3.0,1.96,1.5733333333333333,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\PTFTranslator.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\PTFTranslator.java,3.0,3.0,3.0,1.0,23.0,1.0,20.0,1.0,2.0,16.0,1.0,42.0,26.0,11.0,42.0,2.0,24.0,6.0,10.0,1150.0,124.0,939.0,362.0,597.0,87.0,513.0,662.0,310.0,484.0,15.0,11.0,15.0,0.09,152.0,140.0,159.0,49.0,1.5,54.5,0.0,1.0,62.5,4.928571428571429,11.547619047619047,14.30952380952381,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ParseContext.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ParseContext.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,81.0,80.0,41.0,81.0,0.0,1.0,0.0,80.0,669.0,92.0,419.0,204.0,135.0,159.0,207.0,297.0,171.0,134.0,4.0,4.0,5.0,0.38,88.0,88.0,90.0,81.0,1.0,31.0,0.0,1.0,96.0,6.074074074074074,1.691358024691358,1.0987654320987654,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ParseDriver.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ParseDriver.java,2.0,2.0,2.0,1.0,12.0,1.0,9.0,1.0,4.0,0.0,2.0,15.0,15.0,1.0,15.0,0.0,0.0,0.0,15.0,289.0,38.0,170.0,57.0,101.0,81.0,86.0,120.0,52.0,81.0,8.0,8.0,9.0,0.48,33.0,33.0,36.0,17.0,1.0,8.5,0.0,2.0,4.75,4.733333333333333,4.6,7.8,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ParseError.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ParseError.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,63.0,10.0,25.0,12.0,7.0,28.0,13.0,19.0,12.0,7.0,1.0,1.0,1.0,1.12,5.0,5.0,5.0,5.0,1.0,3.0,0.0,1.0,40.0,2.2,2.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ParseException.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ParseException.java,2.0,2.0,2.0,1.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,51.0,9.0,21.0,9.0,9.0,21.0,10.0,16.0,9.0,8.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,6.0,0.0,1.0,0.0,43.0,5.0,2.0,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ParseUtils.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ParseUtils.java,4.0,3.0,5.0,2.0,21.0,0.0,17.0,3.0,2.0,19.0,1.0,21.0,2.0,0.0,21.0,2.0,4.0,0.0,15.0,528.0,47.0,386.0,117.0,252.0,97.0,201.0,279.0,114.0,212.0,24.0,20.0,30.0,0.25,97.0,77.0,112.0,56.0,1.0,23.5,0.0,2.0,0.0,5.714285714285714,5.476190476190476,86.76190476190476,4.0
ql\src\java\org\apache\hadoop\hive\ql\parse\PreInsertTableDesc.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\PreInsertTableDesc.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,42.0,6.0,19.0,11.0,4.0,17.0,10.0,14.0,10.0,4.0,1.0,1.0,1.0,0.89,3.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,33.0,2.3333333333333335,1.6666666666666667,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\PrintOpTreeProcessor.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\PrintOpTreeProcessor.java,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,2.0,0.0,3.0,95.0,10.0,64.0,25.0,32.0,21.0,33.0,49.0,25.0,27.0,4.0,4.0,4.0,0.33,13.0,13.0,13.0,5.0,2.0,13.0,0.0,1.0,53.0,2.4,5.6,2.8,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ProcessAnalyzeTable.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ProcessAnalyzeTable.java,3.0,3.0,4.0,1.0,47.0,7.0,31.0,8.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,203.0,31.0,123.0,64.0,76.0,49.0,87.0,100.0,57.0,64.0,9.0,9.0,10.0,0.4,11.0,11.0,12.0,5.0,2.0,36.0,0.0,1.0,33.0,5.666666666666667,21.666666666666668,11.0,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\PrunedPartitionList.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\PrunedPartitionList.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,82.0,15.0,34.0,18.0,9.0,33.0,19.0,26.0,17.0,9.0,1.0,1.0,1.0,0.97,6.0,6.0,6.0,6.0,1.0,5.0,0.0,1.0,62.0,8.0,1.8333333333333333,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\QB.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\QB.java,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,67.0,66.0,27.0,67.0,4.0,0.0,4.0,59.0,454.0,82.0,298.0,115.0,115.0,75.0,138.0,219.0,117.0,106.0,4.0,4.0,6.0,0.25,81.0,81.0,87.0,70.0,1.0,22.0,0.0,1.0,95.0,4.626865671641791,1.9402985074626866,1.164179104477612,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\QBExpr.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\QBExpr.java,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,15.0,17.0,12.0,17.0,0.0,0.0,0.0,17.0,123.0,22.0,76.0,28.0,31.0,25.0,37.0,55.0,26.0,30.0,2.0,2.0,3.0,0.33,17.0,17.0,18.0,15.0,1.0,5.0,0.0,1.0,69.0,3.8,1.6,1.1333333333333333,1.0
ql\src\java\org\apache\hadoop\hive\ql\parse\QBJoinTree.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\QBJoinTree.java,1.0,1.0,1.0,1.0,6.0,0.0,4.0,1.0,1.0,0.0,1.0,47.0,47.0,21.0,47.0,0.0,0.0,0.0,47.0,432.0,70.0,252.0,88.0,112.0,110.0,128.0,192.0,92.0,106.0,19.0,19.0,19.0,0.44,71.0,71.0,72.0,50.0,3.0,13.0,0.0,1.0,92.0,5.659574468085107,2.234042553191489,2.127659574468085,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\QBMetaData.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\QBMetaData.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,7.0,18.0,18.0,7.0,18.0,0.0,0.0,0.0,18.0,149.0,28.0,90.0,43.0,35.0,31.0,50.0,69.0,42.0,28.0,2.0,2.0,2.0,0.34,19.0,19.0,19.0,18.0,1.0,12.0,0.0,1.0,78.0,3.7222222222222223,2.4444444444444446,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\QBParseInfo.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\QBParseInfo.java,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,90.0,92.0,39.0,92.0,2.0,0.0,0.0,90.0,673.0,122.0,416.0,156.0,158.0,139.0,187.0,301.0,154.0,153.0,10.0,10.0,21.0,0.33,109.0,109.0,123.0,103.0,1.0,21.0,0.0,1.0,95.0,4.266666666666667,2.077777777777778,1.4333333333333333,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\QBSubQuery.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\QBSubQuery.java,2.0,2.0,2.0,1.0,13.0,1.0,10.0,1.0,11.0,1.0,1.0,58.0,61.0,45.0,62.0,22.0,6.0,2.0,32.0,1110.0,132.0,748.0,248.0,438.0,230.0,337.0,487.0,205.0,338.0,21.0,21.0,29.0,0.31,148.0,143.0,176.0,85.0,1.2222222222222223,6.555555555555555,0.0,2.0,34.888888888888886,4.362068965517241,4.344827586206897,68.10344827586206,4.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ReplicationSemanticAnalyzer.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ReplicationSemanticAnalyzer.java,4.0,3.0,4.0,1.0,28.0,1.0,22.0,3.0,4.0,1.0,3.0,40.0,41.0,26.0,42.0,2.0,21.0,0.0,19.0,1406.0,126.0,1048.0,354.0,728.0,237.0,562.0,723.0,329.0,556.0,32.0,23.0,40.0,0.23,170.0,153.0,195.0,75.0,1.0,37.333333333333336,0.0,2.0,54.666666666666664,6.275,10.025,20.0,5.0
ql\src\java\org\apache\hadoop\hive\ql\parse\ReplicationSpec.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\ReplicationSpec.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,5.0,3.0,1.0,30.0,31.0,15.0,34.0,1.0,2.0,0.0,31.0,375.0,42.0,215.0,65.0,110.0,121.0,91.0,143.0,58.0,91.0,9.0,5.0,9.0,0.56,56.0,50.0,60.0,49.0,1.0,4.2,0.0,2.0,17.0,4.433333333333334,3.433333333333333,1.8666666666666667,4.0
ql\src\java\org\apache\hadoop\hive\ql\parse\RowResolver.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\RowResolver.java,2.0,2.0,2.0,1.0,11.0,0.0,8.0,2.0,2.0,5.0,2.0,33.0,28.0,7.0,33.0,0.0,3.0,0.0,30.0,472.0,58.0,320.0,98.0,185.0,95.0,156.0,237.0,99.0,160.0,11.0,11.0,14.0,0.3,75.0,75.0,81.0,49.0,1.5,10.0,0.0,1.0,40.0,10.93939393939394,4.0,2.787878787878788,5.0
ql\src\java\org\apache\hadoop\hive\ql\parse\RuntimeValuesInfo.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\RuntimeValuesInfo.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,62.0,12.0,29.0,16.0,7.0,21.0,15.0,22.0,16.0,6.0,1.0,1.0,1.0,0.72,6.0,6.0,6.0,6.0,2.0,2.0,0.0,1.0,66.0,3.1666666666666665,1.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\SemanticAnalyzer.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\SemanticAnalyzer.java,5.0,5.0,7.0,1.0,40.0,3.0,31.0,6.0,10.0,27.0,7.0,305.0,278.0,70.0,305.0,48.0,177.0,17.0,63.0,13344.0,1407.0,9839.0,2968.0,7235.0,2138.0,5150.0,6936.0,2675.0,5751.0,66.0,63.0,88.0,0.22,1827.0,1716.0,2161.0,605.0,1.2727272727272727,32.63636363636363,0.36363636363636365,2.0,33.63636363636363,8.354098360655737,14.550819672131148,2950256.5278688525,8.0
ql\src\java\org\apache\hadoop\hive\ql\parse\SemanticAnalyzerFactory.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\SemanticAnalyzerFactory.java,33.0,3.0,33.0,7.0,51.0,1.0,49.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,327.0,15.0,289.0,22.0,261.0,26.0,144.0,152.0,18.0,140.0,97.0,7.0,97.0,0.09,99.0,9.0,99.0,21.0,1.0,24.0,0.0,1.0,50.0,37.666666666666664,8.666666666666666,7.0,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\SemanticException.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\SemanticException.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,51.0,10.0,21.0,10.0,6.0,20.0,9.0,15.0,10.0,5.0,1.0,1.0,1.0,0.95,5.0,5.0,5.0,5.0,1.0,2.0,5.0,2.0,0.0,99.2,2.0,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\SplitSample.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\SplitSample.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,14.0,14.0,4.0,14.0,0.0,0.0,0.0,14.0,109.0,23.0,57.0,27.0,17.0,32.0,23.0,38.0,23.0,15.0,2.0,2.0,2.0,0.56,16.0,16.0,16.0,14.0,2.0,5.0,0.0,1.0,71.0,2.642857142857143,1.4285714285714286,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\StorageFormat.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\StorageFormat.java,2.0,2.0,2.0,1.0,10.0,0.0,9.0,0.0,1.0,0.0,1.0,10.0,10.0,6.0,10.0,0.0,0.0,2.0,8.0,151.0,15.0,113.0,33.0,62.0,23.0,54.0,78.0,33.0,51.0,8.0,6.0,8.0,0.2,26.0,24.0,28.0,13.0,1.0,14.0,0.0,1.0,63.0,7.9,4.7,4.6,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\SubQueryDiagnostic.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\SubQueryDiagnostic.java,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,3.0,1.0,0.0,25.0,24.0,8.0,25.0,17.0,2.0,0.0,6.0,267.0,49.0,173.0,60.0,79.0,45.0,56.0,96.0,46.0,57.0,5.0,5.0,5.0,0.26,37.0,37.0,38.0,25.0,1.0,5.333333333333333,0.3333333333333333,2.0,26.333333333333332,2.32,2.52,1.76,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\SubQueryUtils.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\SubQueryUtils.java,2.0,2.0,2.0,1.0,12.0,0.0,11.0,0.0,3.0,35.0,1.0,45.0,10.0,2.0,45.0,37.0,2.0,0.0,6.0,674.0,79.0,478.0,181.0,309.0,118.0,248.0,342.0,155.0,264.0,12.0,12.0,12.0,0.25,90.0,90.0,97.0,63.0,0.6666666666666666,12.333333333333334,0.6666666666666666,1.0,4.0,4.7555555555555555,4.177777777777778,2.1777777777777776,4.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TableAccessAnalyzer.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TableAccessAnalyzer.java,2.0,2.0,2.0,2.0,19.0,2.0,13.0,3.0,4.0,3.0,1.0,12.0,9.0,3.0,12.0,0.0,3.0,0.0,9.0,326.0,43.0,198.0,89.0,110.0,85.0,111.0,148.0,83.0,86.0,8.0,8.0,8.0,0.43,32.0,32.0,34.0,31.0,1.75,18.75,0.0,1.0,39.25,2.1666666666666665,6.666666666666667,2.9166666666666665,5.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TableAccessCtx.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TableAccessCtx.java,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,57.0,9.0,21.0,12.0,5.0,27.0,12.0,16.0,11.0,5.0,1.0,1.0,1.0,1.29,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,0.0,2.6666666666666665,1.6666666666666667,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TableAccessInfo.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TableAccessInfo.java,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,50.0,7.0,22.0,14.0,4.0,21.0,10.0,14.0,11.0,3.0,1.0,1.0,1.0,0.95,3.0,3.0,3.0,3.0,1.0,6.0,0.0,1.0,0.0,2.3333333333333335,1.6666666666666667,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TableMask.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TableMask.java,2.0,2.0,2.0,1.0,12.0,0.0,11.0,0.0,1.0,0.0,0.0,9.0,9.0,7.0,9.0,2.0,0.0,0.0,7.0,173.0,17.0,130.0,47.0,75.0,26.0,77.0,100.0,46.0,65.0,12.0,12.0,13.0,0.2,22.0,22.0,25.0,9.0,1.0,24.0,0.0,1.0,74.0,4.333333333333333,5.555555555555555,51.77777777777778,3.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TableSample.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TableSample.java,1.0,1.0,1.0,1.0,8.0,0.0,3.0,5.0,1.0,0.0,0.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,10.0,157.0,17.0,42.0,17.0,14.0,98.0,20.0,31.0,17.0,14.0,1.0,1.0,1.0,2.33,10.0,10.0,10.0,10.0,1.0,3.0,0.0,1.0,65.0,2.2,1.7,1.0,0.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TaskCompiler.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TaskCompiler.java,7.0,7.0,9.0,1.0,54.0,5.0,42.0,7.0,1.0,0.0,0.0,11.0,11.0,5.0,11.0,0.0,1.0,7.0,3.0,514.0,58.0,370.0,140.0,224.0,87.0,201.0,269.0,138.0,169.0,44.0,43.0,55.0,0.24,55.0,54.0,67.0,11.0,1.0,66.0,3.0,1.0,71.0,4.909090909090909,15.181818181818182,56382.545454545456,6.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TaskCompilerFactory.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TaskCompilerFactory.java,2.0,2.0,2.0,2.0,8.0,0.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,47.0,5.0,16.0,6.0,6.0,26.0,6.0,11.0,6.0,5.0,3.0,3.0,3.0,1.62,4.0,4.0,4.0,4.0,1.0,8.0,0.0,1.0,0.0,1.5,3.5,2.0,1.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TezCompiler.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TezCompiler.java,5.0,5.0,5.0,2.0,33.0,3.0,26.0,3.0,6.0,2.0,1.0,21.0,19.0,2.0,21.0,0.0,11.0,5.0,5.0,813.0,113.0,612.0,183.0,406.0,88.0,296.0,431.0,175.0,321.0,13.0,13.0,18.0,0.14,106.0,106.0,116.0,50.0,1.8333333333333333,23.666666666666668,0.0,2.0,0.0,5.190476190476191,12.619047619047619,42.42857142857143,5.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TezWalker.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TezWalker.java,2.0,2.0,2.0,1.0,16.0,1.0,7.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,66.0,9.0,22.0,11.0,8.0,35.0,11.0,17.0,11.0,8.0,3.0,3.0,4.0,1.59,4.0,4.0,5.0,2.0,1.0,7.0,0.0,2.0,0.0,1.5,3.0,2.0,2.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TypeCheckCtx.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TypeCheckCtx.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,26.0,26.0,16.0,26.0,0.0,0.0,0.0,26.0,266.0,45.0,124.0,53.0,44.0,97.0,64.0,92.0,50.0,43.0,3.0,3.0,3.0,0.78,28.0,28.0,28.0,26.0,2.0,9.0,1.0,1.0,91.0,4.423076923076923,1.8076923076923077,1.0384615384615385,1.0
ql\src\java\org\apache\hadoop\hive\ql\parse\TypeCheckProcFactory.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\TypeCheckProcFactory.java,5.0,5.0,7.0,3.0,35.0,2.0,26.0,5.0,10.0,9.0,6.0,34.0,25.0,0.0,34.0,1.0,4.0,7.0,22.0,1469.0,155.0,1061.0,302.0,729.0,253.0,491.0,691.0,268.0,524.0,44.0,42.0,67.0,0.24,199.0,187.0,252.0,106.0,1.9,24.6,0.3,1.0,8.4,7.176470588235294,10.764705882352942,1311.0588235294117,5.0
ql\src\java\org\apache\hadoop\hive\ql\parse\UnionProcessor.java,2.3.7,ql\src\java\org\apache\hadoop\hive\ql\parse\UnionProcessor.java,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,7.0,19.0,15.0,5.0,23.0,13.0,15.0,13.0,3.0,1.0,1.0,1.0,1.21,1.0,1.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0
