Name,Version,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Dimension.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,0.0,0.0,7.0,79.0,10.0,47.0,18.0,21.0,22.0,19.0,30.0,14.0,16.0,4.0,4.0,5.0,0.47,12.0,12.0,13.0,10.0
DirSearch.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,52.0,5.0,9.0,8.0,0.0,38.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,0.0,0.0
DirSearchFactory.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,3.0,6.0,5.0,0.0,28.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.67,0.0,0.0,0.0,0.0
DirWatcher.java,3.1.2,2.0,2.0,2.0,1.0,12.0,0.0,10.0,1.0,6.0,0.0,2.0,22.0,24.0,26.0,24.0,9.0,5.0,0.0,10.0,414.0,48.0,325.0,112.0,179.0,44.0,171.0,239.0,106.0,154.0,17.0,15.0,17.0,0.14,58.0,56.0,60.0,32.0
DirectDecompressionCodec.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,28.0,3.0,8.0,7.0,0.0,17.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0
Dirs.java,3.1.2,2.0,2.0,2.0,2.0,6.0,0.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,41.0,4.0,19.0,7.0,7.0,18.0,9.0,14.0,7.0,7.0,3.0,3.0,3.0,0.95,4.0,4.0,4.0,4.0
DisabledTestBeeLineDriver.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0
DisallowTransformHook.java,3.1.2,3.0,3.0,3.0,1.0,11.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,4.0,17.0,8.0,6.0,18.0,7.0,11.0,7.0,5.0,3.0,3.0,3.0,1.06,3.0,3.0,3.0,1.0
DiskRange.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,13.0,12.0,2.0,13.0,0.0,1.0,1.0,11.0,102.0,15.0,63.0,22.0,25.0,24.0,26.0,44.0,19.0,25.0,2.0,2.0,3.0,0.38,17.0,17.0,19.0,13.0
DiskRangeInfo.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,58.0,8.0,22.0,11.0,6.0,29.0,12.0,17.0,11.0,6.0,1.0,1.0,1.0,1.32,4.0,4.0,4.0,4.0
DiskRangeList.java,3.1.2,1.0,1.0,1.0,1.0,8.0,0.0,6.0,1.0,3.0,0.0,1.0,20.0,20.0,4.0,20.0,0.0,0.0,0.0,20.0,225.0,23.0,150.0,40.0,88.0,52.0,78.0,114.0,40.0,78.0,4.0,4.0,6.0,0.35,33.0,33.0,37.0,20.0
Dispatcher.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,6.0,7.0,6.0,0.0,34.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0
DistinctElementsClassPath.java,3.1.2,2.0,2.0,2.0,1.0,12.0,0.0,7.0,4.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,90.0,10.0,39.0,17.0,16.0,41.0,17.0,28.0,16.0,16.0,6.0,6.0,7.0,1.05,9.0,9.0,10.0,4.0
DosToUnix.java,3.1.2,4.0,4.0,6.0,2.0,24.0,0.0,23.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,107.0,7.0,82.0,25.0,49.0,18.0,40.0,56.0,26.0,38.0,8.0,7.0,10.0,0.22,14.0,13.0,18.0,8.0
DoubleColumnInList.java,3.1.2,2.0,2.0,2.0,1.0,10.0,0.0,8.0,0.0,1.0,0.0,1.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,164.0,25.0,111.0,37.0,60.0,28.0,59.0,86.0,37.0,49.0,22.0,22.0,22.0,0.25,32.0,32.0,32.0,11.0
DoubleColumnStatistics.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,44.0,4.0,6.0,5.0,0.0,34.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0
DoubleColumnStatsAggregator.java,3.1.2,9.0,9.0,9.0,1.0,59.0,0.0,51.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,325.0,11.0,262.0,72.0,202.0,52.0,150.0,200.0,76.0,152.0,26.0,26.0,29.0,0.2,45.0,45.0,49.0,7.0
DoubleColumnStatsData.java,3.1.2,2.0,2.0,3.0,1.0,10.0,0.0,9.0,0.0,6.0,3.0,14.0,56.0,55.0,13.0,58.0,1.0,2.0,0.0,55.0,790.0,101.0,659.0,155.0,413.0,45.0,323.0,471.0,137.0,357.0,17.0,17.0,33.0,0.07,161.0,141.0,180.0,92.0
DoubleColumnStatsMerger.java,3.1.2,2.0,2.0,4.0,1.0,21.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,3.0,27.0,10.0,17.0,18.0,16.0,19.0,9.0,13.0,2.0,2.0,4.0,0.67,2.0,2.0,4.0,1.0
DoubleColumnVector.java,3.1.2,2.0,2.0,2.0,1.0,13.0,0.0,11.0,1.0,1.0,0.0,1.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,10.0,184.0,17.0,118.0,26.0,70.0,49.0,56.0,83.0,24.0,59.0,7.0,7.0,7.0,0.42,26.0,26.0,28.0,10.0
DoubleCompare.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,4.0,3.0,1.0,0.0,0.0,9.0,9.0,1.0,9.0,0.0,0.0,0.0,9.0,107.0,13.0,45.0,21.0,13.0,49.0,14.0,25.0,14.0,11.0,2.0,2.0,2.0,1.09,10.0,10.0,10.0,9.0
DoubleNumDistinctValueEstimator.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,39.0,5.0,17.0,8.0,6.0,17.0,7.0,12.0,8.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
DoubleObjectInspector.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,3.0,5.0,4.0,0.0,23.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0
DoubleWritable.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,52.0,8.0,17.0,10.0,3.0,28.0,9.0,12.0,9.0,3.0,1.0,1.0,1.0,1.65,2.0,2.0,2.0,2.0
Driver.java,3.1.2,4.0,4.0,5.0,2.0,27.0,1.0,21.0,4.0,4.0,6.0,5.0,75.0,71.0,34.0,77.0,0.0,38.0,0.0,39.0,2361.0,223.0,1794.0,397.0,1202.0,351.0,878.0,1252.0,382.0,991.0,49.0,49.0,53.0,0.2,361.0,352.0,422.0,156.0
DriverContext.java,3.1.2,1.0,1.0,2.0,1.0,7.0,0.0,6.0,0.0,3.0,1.0,3.0,20.0,19.0,6.0,20.0,0.0,1.0,0.0,19.0,227.0,30.0,157.0,62.0,74.0,40.0,82.0,119.0,66.0,66.0,5.0,5.0,5.0,0.25,34.0,34.0,41.0,23.0
DriverInfo.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,43.0,6.0,16.0,9.0,4.0,21.0,8.0,12.0,9.0,4.0,1.0,1.0,1.0,1.31,3.0,3.0,3.0,3.0
DriverTestHook.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,42.0,6.0,18.0,14.0,3.0,18.0,10.0,13.0,12.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
Drone.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,9.0,9.0,5.0,9.0,0.0,0.0,0.0,9.0,68.0,8.0,42.0,18.0,14.0,18.0,20.0,30.0,17.0,13.0,1.0,1.0,1.0,0.43,9.0,9.0,9.0,9.0
DropConstraintRequest.java,3.1.2,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,6.0,3.0,7.0,46.0,45.0,8.0,48.0,1.0,2.0,0.0,45.0,591.0,84.0,480.0,126.0,275.0,36.0,221.0,333.0,109.0,243.0,11.0,11.0,23.0,0.07,115.0,105.0,130.0,70.0
DropDatabaseCommand.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,11.0,11.0,2.0,11.0,0.0,0.0,0.0,11.0,99.0,15.0,60.0,32.0,18.0,24.0,27.0,39.0,23.0,17.0,1.0,1.0,1.0,0.4,11.0,11.0,11.0,11.0
DropDatabaseDesc.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,8.0,73.0,13.0,39.0,19.0,12.0,21.0,18.0,27.0,16.0,11.0,1.0,1.0,1.0,0.54,8.0,8.0,8.0,8.0
DropDatabaseEvent.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,6.0,13.0,7.0,3.0,20.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,1.54,2.0,2.0,2.0,2.0
DropDatabaseMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,3.0,6.0,3.0,1.0,21.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0
DropDatabaseMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,3.0,6.0,3.0,1.0,18.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
DropDatabaseReplicationTask.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,56.0,8.0,30.0,17.0,10.0,18.0,20.0,25.0,17.0,9.0,1.0,1.0,1.0,0.6,4.0,4.0,4.0,4.0
DropFunctionDesc.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,6.0,6.0,2.0,6.0,0.0,0.0,0.0,6.0,64.0,12.0,28.0,15.0,7.0,24.0,12.0,19.0,13.0,6.0,1.0,1.0,1.0,0.86,6.0,6.0,6.0,6.0
DropFunctionEvent.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,6.0,13.0,7.0,3.0,20.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,1.54,2.0,2.0,2.0,2.0
DropFunctionMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,3.0,6.0,3.0,1.0,21.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0
DropFunctionMessage.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,38.0,6.0,14.0,6.0,4.0,18.0,5.0,9.0,5.0,4.0,2.0,2.0,2.0,1.29,3.0,3.0,3.0,2.0
DropIndexDesc.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,0.0,1.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,75.0,12.0,30.0,13.0,10.0,33.0,14.0,22.0,13.0,9.0,1.0,1.0,1.0,1.1,7.0,7.0,7.0,7.0
DropIndexEvent.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,36.0,6.0,13.0,7.0,3.0,17.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,1.31,2.0,2.0,2.0,2.0
DropIndexMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,3.0,6.0,3.0,1.0,21.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,3.5,1.0,1.0,1.0,1.0
DropIndexMessage.java,3.1.2,2.0,2.0,2.0,1.0,8.0,0.0,6.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,46.0,7.0,19.0,8.0,6.0,20.0,8.0,13.0,7.0,6.0,3.0,3.0,3.0,1.05,4.0,4.0,4.0,2.0
DropMacroDesc.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,50.0,9.0,17.0,11.0,3.0,24.0,7.0,11.0,9.0,2.0,1.0,1.0,1.0,1.41,3.0,3.0,3.0,3.0
DropPartitionCommand.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,11.0,11.0,5.0,11.0,0.0,0.0,0.0,11.0,122.0,16.0,82.0,37.0,34.0,24.0,47.0,60.0,28.0,33.0,2.0,2.0,2.0,0.29,12.0,12.0,12.0,11.0
DropPartitionEvent.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,66.0,11.0,27.0,15.0,7.0,28.0,16.0,21.0,14.0,7.0,1.0,1.0,1.0,1.04,4.0,4.0,4.0,4.0
DropPartitionMessage.java,3.1.2,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,47.0,9.0,20.0,11.0,6.0,18.0,11.0,16.0,10.0,6.0,3.0,3.0,3.0,0.9,4.0,4.0,4.0,2.0
DropPartitionMessage.java,3.1.2,2.0,2.0,2.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,3.0,45.0,6.0,18.0,9.0,6.0,21.0,9.0,14.0,8.0,6.0,3.0,3.0,3.0,1.17,4.0,4.0,4.0,2.0
DropPartitionReplicationTask.java,3.1.2,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,77.0,13.0,46.0,22.0,21.0,18.0,26.0,32.0,23.0,11.0,1.0,1.0,1.0,0.39,5.0,5.0,5.0,5.0
DropPartitionsExpr.java,3.1.2,2.0,1.0,2.0,1.0,8.0,0.0,7.0,0.0,6.0,3.0,8.0,43.0,42.0,7.0,45.0,1.0,2.0,0.0,42.0,505.0,75.0,403.0,120.0,219.0,33.0,188.0,282.0,106.0,193.0,8.0,8.0,16.0,0.08,94.0,89.0,104.0,61.0
DropPartitionsRequest.java,3.1.2,3.0,2.0,3.0,1.0,12.0,0.0,11.0,0.0,6.0,3.0,17.0,71.0,70.0,19.0,73.0,1.0,2.0,0.0,70.0,1112.0,133.0,946.0,189.0,621.0,57.0,456.0,673.0,167.0,547.0,26.0,26.0,58.0,0.06,245.0,210.0,285.0,125.0
DropPartitionsResult.java,3.1.2,1.0,1.0,2.0,1.0,7.0,0.0,7.0,0.0,6.0,3.0,6.0,38.0,37.0,4.0,40.0,1.0,2.0,0.0,37.0,447.0,65.0,357.0,111.0,174.0,28.0,159.0,246.0,104.0,158.0,6.0,6.0,9.0,0.08,79.0,79.0,84.0,50.0
DropTableCommand.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,113.0,15.0,74.0,34.0,31.0,25.0,39.0,52.0,25.0,28.0,2.0,2.0,2.0,0.34,12.0,12.0,12.0,11.0
DropTableDesc.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,4.0,2.0,2.0,0.0,2.0,16.0,16.0,8.0,16.0,0.0,0.0,0.0,16.0,172.0,19.0,92.0,41.0,33.0,61.0,45.0,68.0,38.0,31.0,3.0,3.0,3.0,0.66,19.0,19.0,19.0,16.0
DropTableEvent.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,50.0,7.0,18.0,9.0,5.0,25.0,10.0,14.0,9.0,5.0,1.0,1.0,1.0,1.39,3.0,3.0,3.0,3.0
DropTableMessage.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,40.0,5.0,13.0,6.0,4.0,22.0,5.0,9.0,5.0,4.0,2.0,2.0,2.0,1.69,3.0,3.0,3.0,2.0
DropTableMessage.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,43.0,5.0,13.0,6.0,4.0,25.0,5.0,9.0,5.0,4.0,2.0,2.0,2.0,1.92,3.0,3.0,3.0,2.0
DropTableReplicationTask.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,4.0,56.0,7.0,31.0,18.0,11.0,18.0,21.0,26.0,18.0,10.0,1.0,1.0,1.0,0.58,4.0,4.0,4.0,4.0
DruidGroupByQueryRecordReader.java,3.1.2,2.0,2.0,2.0,1.0,13.0,0.0,12.0,1.0,3.0,0.0,0.0,9.0,11.0,5.0,11.0,0.0,1.0,2.0,8.0,214.0,19.0,158.0,52.0,88.0,37.0,87.0,121.0,52.0,78.0,8.0,7.0,8.0,0.23,32.0,29.0,32.0,12.0
DruidOutputFormat.java,3.1.2,5.0,3.0,6.0,1.0,42.0,3.0,37.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,204.0,18.0,166.0,101.0,87.0,20.0,91.0,102.0,81.0,45.0,15.0,9.0,17.0,0.12,17.0,11.0,19.0,3.0
DruidQueryBasedInputFormat.java,3.1.2,5.0,4.0,5.0,1.0,36.0,1.0,32.0,3.0,3.0,4.0,1.0,9.0,5.0,0.0,9.0,0.0,5.0,0.0,4.0,432.0,28.0,353.0,139.0,220.0,53.0,203.0,242.0,116.0,160.0,17.0,17.0,19.0,0.15,47.0,38.0,49.0,15.0
DruidQueryRecordReader.java,3.1.2,1.0,1.0,2.0,1.0,11.0,0.0,10.0,0.0,1.0,0.0,1.0,13.0,13.0,2.0,13.0,0.0,0.0,2.0,11.0,164.0,25.0,102.0,61.0,39.0,37.0,56.0,68.0,46.0,28.0,6.0,6.0,7.0,0.36,11.0,11.0,12.0,6.0
DruidRecordWriter.java,3.1.2,2.0,2.0,2.0,1.0,25.0,1.0,22.0,1.0,2.0,0.0,1.0,8.0,8.0,8.0,8.0,0.0,2.0,0.0,6.0,289.0,31.0,232.0,98.0,139.0,27.0,113.0,133.0,80.0,66.0,5.0,5.0,5.0,0.12,19.0,19.0,19.0,11.0
DruidRecordWriterTest.java,3.1.2,1.0,1.0,1.0,1.0,27.0,2.0,24.0,0.0,3.0,0.0,1.0,5.0,5.0,4.0,5.0,0.0,1.0,0.0,4.0,239.0,26.0,195.0,103.0,120.0,19.0,101.0,111.0,90.0,44.0,3.0,3.0,3.0,0.1,8.0,8.0,8.0,5.0
DruidSelectQueryRecordReader.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,0.0,2.0,5.0,107.0,15.0,70.0,36.0,26.0,22.0,36.0,47.0,27.0,24.0,3.0,3.0,3.0,0.31,11.0,11.0,12.0,9.0
DruidSerDe.java,3.1.2,5.0,3.0,5.0,1.0,32.0,0.0,28.0,3.0,4.0,0.0,1.0,13.0,13.0,5.0,13.0,0.0,4.0,1.0,8.0,533.0,30.0,439.0,137.0,277.0,68.0,253.0,312.0,133.0,199.0,17.0,14.0,18.0,0.15,67.0,48.0,69.0,21.0
DruidSerDeUtils.java,3.1.2,4.0,2.0,4.0,1.0,20.0,0.0,14.0,6.0,1.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,85.0,9.0,40.0,13.0,26.0,36.0,22.0,27.0,13.0,15.0,4.0,2.0,4.0,0.9,8.0,4.0,8.0,2.0
DruidStorageHandler.java,3.1.2,2.0,2.0,2.0,1.0,12.0,0.0,12.0,0.0,6.0,2.0,3.0,40.0,38.0,7.0,40.0,0.0,7.0,2.0,31.0,603.0,64.0,508.0,188.0,289.0,33.0,209.0,294.0,149.0,176.0,10.0,10.0,11.0,0.06,82.0,82.0,84.0,50.0
DruidStorageHandlerTest.java,3.1.2,1.0,1.0,1.0,1.0,24.0,1.0,23.0,0.0,1.0,0.0,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,224.0,23.0,182.0,87.0,126.0,19.0,99.0,107.0,67.0,67.0,1.0,1.0,1.0,0.1,6.0,6.0,6.0,6.0
DruidStorageHandlerUtils.java,3.1.2,1.0,1.0,1.0,1.0,23.0,0.0,18.0,4.0,9.0,11.0,11.0,19.0,8.0,0.0,19.0,1.0,1.0,0.0,17.0,470.0,34.0,322.0,133.0,173.0,116.0,143.0,182.0,119.0,79.0,6.0,6.0,6.0,0.36,33.0,33.0,33.0,22.0
DruidTimeseriesQueryRecordReader.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,0.0,2.0,5.0,96.0,14.0,60.0,30.0,20.0,22.0,28.0,38.0,21.0,18.0,2.0,2.0,2.0,0.37,10.0,10.0,10.0,7.0
DruidTopNQueryRecordReader.java,3.1.2,1.0,1.0,2.0,1.0,8.0,0.0,7.0,0.0,2.0,0.0,0.0,7.0,7.0,2.0,7.0,0.0,0.0,2.0,5.0,110.0,15.0,73.0,34.0,27.0,22.0,35.0,48.0,25.0,25.0,3.0,3.0,3.0,0.3,13.0,13.0,14.0,9.0
DruidWritable.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,81.0,15.0,46.0,23.0,12.0,20.0,19.0,30.0,18.0,12.0,3.0,3.0,4.0,0.43,10.0,10.0,11.0,10.0
DummyAuthenticator.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,7.0,70.0,12.0,40.0,23.0,9.0,18.0,18.0,26.0,17.0,9.0,1.0,1.0,1.0,0.45,7.0,7.0,7.0,7.0
DummyCliDriver.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,62.0,11.0,34.0,26.0,7.0,17.0,21.0,25.0,21.0,7.0,1.0,1.0,1.0,0.5,3.0,3.0,3.0,3.0
DummyContextUDF.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,4.0,56.0,7.0,32.0,22.0,8.0,17.0,19.0,24.0,19.0,8.0,1.0,1.0,1.0,0.53,4.0,4.0,4.0,4.0
DummyEndFunctionListener.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,47.0,9.0,17.0,11.0,5.0,21.0,9.0,12.0,9.0,5.0,1.0,1.0,1.0,1.24,2.0,2.0,2.0,2.0
DummyHCatAuthProvider.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,144.0,15.0,55.0,42.0,2.0,74.0,13.0,24.0,22.0,2.0,1.0,1.0,1.0,1.35,10.0,10.0,10.0,10.0
DummyHiveAuthorizationValidator.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,65.0,10.0,34.0,26.0,4.0,21.0,16.0,21.0,18.0,4.0,1.0,1.0,1.0,0.62,4.0,4.0,4.0,4.0
DummyHiveMetastoreAuthorizationProvider.java,3.1.2,1.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,2.0,17.0,19.0,12.0,19.0,3.0,2.0,0.0,14.0,216.0,32.0,163.0,73.0,73.0,21.0,62.0,84.0,45.0,43.0,3.0,3.0,3.0,0.13,20.0,20.0,20.0,17.0
